15581	3763
15648	27537
15754	45116
15789	41617
15978	40332
16100	46234
16110	52971
16173	2639
16233	41198
16234	53455
16235	43741
16241	5445
16285	72323
16312	102029
16314	48549
16418	17987
16419	30745
16420	35825
16421	17656
16426	28478
16427	30749
16430	27386
16431	37837
16433	24574
16435	17460
16436	18047
16443	17378
16592	593538
16673	50924
17197	48459
17289	17263
17292	23965
17337	29067
17636	42638
17638	49662
17639	16032
17657	18237
17658	73688
17661	15851
17663	15829
17664	15811
17714	40432
17950	601027
18044	15633
18050	44185
18069	45924
18073	28044
18119	32483
18121	28300
18125	17053
18129	18186
18133	15428
18134	47785
18135	40532
18136	40730
18137	16027
18139	64304
18140	17191
18161	16330
18189	5120
18207	41879
18351	44369
18355	50381
18372	38545
18376	3558
18512	8673
18627	50692
18660	73390
18678	3090
18703	41879
18723	50692
18754	29067
18796	63616
18860	18258
18861	18258
18957	2663
19023	72296
19130	46024
19149	45716
19151	61080
19190	8378
19214	27584
19254	17202
19264	168396
19441	8772
19459	28088
19460	50207
19461	50202
19472	16891
19473	45360
20175	1296
20176	1301
20177	67237
20180	50515
20181	50516
20182	42977
20183	17703
20192	16113
20284	70773
20461	3374
20607	41774
20608	44616
20624	23965
20625	41922
20688	63618
20717	11152
20732	5292
20740	5292
20875	8113
20876	37657
21003	58001
21004	29067
21008	73356
21112	73356
21114	61106
21130	73357
21173	73282
21189	73282
21220	73284
21281	73295
21336	15842
21342	6605
21359	28790
21360	34480
21392	48292
21393	73364
21394	73364
21395	6123
21396	6123
21397	9233
21398	5613
21399	9233
21533	62124
21544	15555
21614	52158
21642	3380
21674	16755
21680	16359
21681	488147
21687	16497
21690	100241
21691	100147
21959	32700
21973	72821
21974	27897
21978	24702
21979	51637
22032	73290
22039	73290
22111	17509
22164	39548
22165	64089
22167	64093
22231	17351
22319	15843
22344	51723
22345	51723
22346	51723
22347	51723
22348	51723
22349	51723
22350	51723
22351	51723
22352	51723
22353	51723
22354	51723
22355	51723
22356	51723
22357	51723
22358	51723
22359	51723
22360	15365
22361	51723
22362	51723
22363	51723
22364	51723
22365	51723
22366	51723
22367	51723
22368	51723
22369	8887
22370	51723
22371	51723
22372	73468
22416	7936
22417	73410
22418	27958
22422	23965
22437	44616
22452	16962
22476	17650
22567	6762
22570	36306
22579	18406
22586	18381
22589	18349
22597	74956
22599	75508
22600	60584
22602	44630
22603	44884
22604	24593
22605	24526
22606	16188
22607	25589
22722	51507
22724	63552
22725	16583
22726	41308
22727	75417
22728	17682
22729	50013
22765	52774
22766	48051
22770	17766
22774	16509
22782	36703
22787	16050
22853	15342
22857	37454
22861	18295
22865	74024
22868	2946
22870	2675
22871	50841
22874	5050
22875	5818
22878	6762
22880	74760
22890	3561
22891	4975
22893	8776
22904	74759
22905	74759
22911	64156
22984	28748
22985	3638
22988	2700
23028	50500
23163	73420
23164	73420
23165	73420
23167	17822
23188	29042
23207	3086
23208	3087
23209	69580
23212	66651
23214	30903
23222	18058
23230	30744
23233	28358
23276	51723
23310	2700
23407	18167
23408	8695
23409	6052
23410	74992
23411	9062
23414	4630
23415	15335
23416	15600
23417	90
23418	28230
23419	17846
23420	28197
23432	28837
23433	27689
23434	18262
23435	16639
23436	29067
23437	29067
23438	29067
23439	29067
23440	29067
23441	29067
23442	29067
23443	29067
23444	29067
23445	29067
23446	17276
23447	17698
23450	51138
23451	3908
23515	15940
23516	15940
23620	4653
23782	52341
23783	52341
23784	52341
23786	52341
23787	52341
23791	52341
23926	27881
23927	28119
23952	23965
23954	63916
24182	2972
24183	16865
24200	15651
24226	2896
24514	17440
24566	32509
24627	36669
24773	51098
24775	69522
24776	27418
24777	15794
24778	28869
24779	44401
24782	18067
24783	72013
24813	38119
24941	51689
24961	16199
25028	65326
25117	66910
25150	61076
25257	16584
25313	2567
25315	17111
25392	64317
25429	16330
25458	68642
25459	16973
25461	17709
25525	17183
25725	41320
25730	48347
25749	258351
25751	3127
25752	3082
25753	2904
25755	2379
25756	6904
25758	6343
25759	3441
25761	8499
25762	63622
25764	51211
25767	39465
25769	2549
25770	9449
25771	64064
25817	46081
25829	17263
25868	23965
25870	3723
25899	64354
25900	3654
25901	5893
25902	47426
25903	3213
26100	61146
26106	44482
26109	50329
26113	44737
26114	46865
26115	16675
26116	46837
26117	46860
26118	46875
26121	37952
26122	37954
26128	48661
26144	52392
26187	15882
26188	18135
26189	27810
26190	17594
26191	52879
26192	52879
26193	16914
26194	30763
26195	17602
26196	38622
26197	46195
26227	6762
26258	34849
26263	5103
26264	5103
26265	53760
26266	10125
26355	51689
26356	51689
26357	51689
26358	51689
26359	51689
26360	51689
26361	51689
26362	51689
26431	18237
26474	71219
26526	40083
26655	16400
26656	507499
26658	75092
26667	28157
26738	50500
26978	64428
26979	64428
26980	64428
26981	64428
26982	48819
26983	48819
26984	18407
26985	30105
26986	28976
26987	28976
26988	29785
26989	16301
26990	16136
26991	17137
26992	29922
26993	38899
26994	48266
26995	48266
26996	44923
26997	29851
27135	62880
27193	27965
27216	47600
27498	40071
27500	75292
27501	64044
27506	64042
27507	17154
27682	41928
27948	15534
27958	174690
27960	73289
28342	35490
28352	58001
28362	16962
28393	63059
28422	15414
28582	64629
28661	73726
28681	50122
28699	34648
28701	47612
28761	50122
29024	51689
29025	51689
29026	51689
29027	51689
29028	51689
29029	51689
29030	51689
29031	51689
29032	51689
29033	51689
29034	51689
29035	51689
29036	51689
29037	51689
29038	51689
29039	51689
29077	2700
29080	71466
29083	71464
29135	15760
29143	27618
29211	53233
29214	48986
29278	32111
29388	43966
29405	2417
29508	48201
29524	28790
29525	73380
29532	3962
29555	48292
29568	8364
29590	75272
29608	33216
29612	17697
30130	5118
30701	28136
30702	4821
30704	64216
30706	31490
30707	2086
30709	4820
31089	49375
31090	38927
31091	71219
31098	49960
31101	51098
31174	17364
31341	45783
31343	9233
31678	16836
31688	4846
31711	4775
31768	48339
31772	6923
31774	3764
31775	27779
31792	17248
31880	28683
31881	24813
31883	15367
31891	15367
31892	26536
31904	51240
31908	16840
31910	17065
31914	38190
31915	3696
31995	16761
32020	7625
32022	28748
32024	4653
32147	59477
32188	74460
32203	48981
32209	73398
32210	73398
32212	73398
32367	49668
32368	49603
32628	72763
32764	17134
33218	30756
33456	17763
33549	51689
34103	24280
34168	40303
34179	7824
34230	27820
34231	75092
34232	3962
34571	490095
34572	3175
34649	62845
34650	9287
34753	70082
35227	73410
35229	47781
35234	33569
35254	7735
35255	32316
35256	51137
35360	15367
35447	52902
35525	4513
35804	73283
35847	15551
35862	51723
35938	52010
36012	58001
36013	136995
36014	15407
36017	58001
36018	58001
36019	266039
36020	58001
36021	58001
36022	17134
36023	18397
36024	8093
36026	28631
36027	58001
36029	51209
36030	58001
36032	58001
36033	28203
36034	16259
36035	16734
36036	74640
36037	68561
36038	68561
36047	29067
36048	29067
36049	57738
36050	57738
36053	29067
36054	29067
36057	24364
36058	24364
36061	29067
36062	29067
36063	29067
36064	29067
36067	55384
36068	55384
36069	57738
36070	57738
36071	16931
36072	52847
36075	29067
36076	29067
36079	29067
36080	29067
36081	58001
36082	73912
36083	58896
36084	58896
36089	29067
36090	29067
36091	29067
36092	29067
36093	32503
36096	29067
36097	29067
36098	29067
36099	29067
36102	58896
36103	58896
36104	57738
36105	57738
36108	8736
36109	8499
36111	24364
36112	16532
36113	57738
36114	37277
36116	58001
36117	29067
36118	58001
36126	495056
36127	58001
36128	16104
36129	16331
36133	29067
36134	29067
36135	28856
36139	74848
36140	58001
36141	58001
36142	58001
36143	32980
36144	46957
36145	52847
36146	25476
36147	30899
36148	32918
36149	25475
36151	38219
36152	21371
36153	28831
36154	17824
36155	35687
36156	35687
36157	35687
36158	32880
36159	32880
36161	28044
36173	28885
36174	17120
36175	25650
36176	16133
36177	52847
36179	57702
36180	57702
36181	16150
36182	17418
36183	18401
36184	75317
36185	29067
36186	55501
36188	30376
36189	52847
36190	52847
36191	52847
36192	52847
36193	52847
36195	61206
36196	49285
36197	38363
36198	58001
36199	59019
36200	32880
36203	29067
36254	29067
36255	29067
36256	64341
36257	29067
36258	29067
36263	15396
36264	15397
36265	28093
36266	28093
36280	28903
36281	51434
36288	42040
36290	38135
36295	69441
36297	52678
36299	28078
36300	52879
36301	53291
36307	57670
36308	58001
36309	58001
36310	51433
36351	4672
36378	58001
36379	58001
36382	58001
36388	27860
36393	58001
36439	29067
36440	57738
36441	29067
36490	58001
36491	29067
36537	39261
36609	9168
36629	27971
36630	40599
36631	29067
36632	29067
36633	48419
36880	3131
36983	51689
37631	24564
37632	18208
37633	27847
37636	53785
37979	51689
38034	17474
38377	51689
38550	31530
38874	53700
38920	567361
38924	245199
39302	27407
39338	2739
39340	132842
39342	3084
39345	8107
39346	7959
39347	31414
39348	8232
39350	3716
39351	3640
39464	51689
39687	38004
39691	65133
39816	29067
39817	38272
39818	38272
39875	51689
39943	51689
39958	51689
39989	51689
39998	51689
40491	4518
40544	62847
40621	51689
40627	51689
40663	50037
40713	51689
41098	585948
41132	9667
41589	51689
41591	51689
41592	51689
41593	51689
41594	51689
41600	51723
41957	48400
42078	27823
42131	3478
42256	51689
42410	55316
42618	51689
42619	51689
42640	51689
42642	51689
42668	51689
42697	51689
43210	51723
43238	51723
43239	51723
43240	51723
43263	51723
43287	51723
43288	51723
43362	9495
43463	51689
43465	51689
43483	69335
43866	27666
44456	6375
44818	28918
45463	52430
46128	73511
46355	4551
46356	28544
46416	38007
46658	167099
47032	6375
47402	35668
47714	228275
47756	58960
47827	50437
48319	27565
48345	51689
48374	51689
48449	61058
48494	51689
48918	50142
49122	31262
49154	51689
49488	51689
49489	51689
50007	18258
50875	51773
51084	51689
51181	51689
51229	51689
51919	51689
52299	51689
52808	51689
53046	51689
53058	51689
53080	51689
53100	51689
53430	27961
53562	38626
53568	74843
54084	29067
54109	6993
54111	29013
54112	32215
54429	52884
54694	51723
54695	51723
54697	51723
54698	51723
54699	51723
54700	51723
54701	51723
54702	51723
54703	51723
54704	7476
54705	5004
54706	35628
54764	51689
54871	67616
54988	17579
55121	18243
55436	28502
56714	52884
57215	51689
57691	51689
57914	51689
57925	51689
57946	51689
57965	51689
58275	27961
58401	38626
58407	74843
58897	29067
58922	6993
58924	29013
58925	32215
58941	3567
59045	67616
59098	29067
59101	29067
59164	29067
59165	29067
59397	474014
59775	50138
60775	47802
60836	15600
60838	15793
60918	6775
60977	63569
60985	36578
60986	75211
60987	31696
60990	9546
60995	28420
61121	52169
61541	51689
61776	28775
61849	51689
63287	51689
63825	29067
63919	338412
64173	51723
64709	52099
64987	67121
65516	64649
65550	64078
66080	51723
66184	16691
66653	51689
66666	51689
66826	17340
66977	42219
66981	51805
67437	64543
67454	8645
67824	51689
67874	51689
68168	69926
68247	29067
69576	51689
69602	64094
70190	32063
70288	51689
70709	65954
71204	29115
71239	51689
71542	8405
71742	51771
72205	51689
73823	3077
73981	37952
73982	35807
74048	59012
74063	34631
74253	51928
74255	52879
74258	160246
74259	35447
74260	59782
74411	27840
74415	48625
74416	51689
74419	30692
74615	51689
74759	50756
75261	51723
75309	51895
76155	17293
76196	29067
76280	51723
76302	74500
76566	66332
77904	3002
77944	3755
77970	3755
78434	8435
79021	9124
79180	2669
79206	3240
79210	50190
79215	64111
79298	58001
79299	58001
79300	58001
79403	15746
79427	38786
79744	51689
80643	3499
80984	556580
81046	51689
81197	51686
81289	17489
81348	10429
81379	453011
81461	5775
81464	3398
81465	59177
81469	6820
81479	29067
81482	59115
81491	59115
81572	29067
81631	29067
81632	29067
81633	29067
81634	29067
81635	29067
81636	29067
81767	64628
81774	64119
81775	64122
81776	64122
81777	60833
81790	64045
81797	64115
81871	16968
81874	15996
81875	5118
81881	6904
81884	6904
81918	51101
81926	2789
81938	32533
81945	641
81970	52847
81975	18344
81977	138644
82009	48517
82016	4728
82018	17368
82020	68444
82038	37327
82045	22261
82052	74517
82057	34673
82058	34673
82070	17688
82088	50212
82093	15550
82095	15550
82096	73944
82124	16761
82145	29067
82146	16444
82191	37952
82193	75146
82197	61888
82210	28728
82211	28158
82229	15627
82231	75451
82269	51173
82273	64081
82375	4024
82437	47782
82439	251412
82475	2401
82476	3648
82507	50140
82509	2198
82517	64123
82522	48991
82548	36798
82898	124991
83205	16393
83209	51772
83820	74837
83974	17129
84007	472657
84348	4647
84735	64019
84738	5000
84745	36808
84862	22261
84876	66810
84976	75164
84978	17558
84982	7781
84984	66103
84986	38747
84994	71255
85025	64165
85029	3561
85030	3561
85031	7823
85035	73853
85037	2365
85044	59424
85045	59424
85209	48423
85222	70735
85233	51368
85254	29067
85288	58882
85289	29067
85290	29067
85291	29067
85293	29067
85301	51689
85302	51689
85303	51689
85304	51689
85332	1391
85356	37025
85372	6651
85471	73712
85473	21260
85508	16008
85509	9588
85513	16914
85515	59026
85596	5000
85597	5000
85606	63691
85648	27434
85649	28476
85689	63981
85696	15646
85712	70804
85747	52140
85763	29067
85807	49000
85933	51862
85998	28196
86007	27916
86046	36792
86150	16230
86167	74789
86180	73297
86195	16811
86198	60315
86199	17376
86200	32648
86202	17230
86203	15356
86204	50051
86230	48565
86234	1391
86248	4495
86271	64001
86277	64004
86278	64001
86286	59332
86452	73288
86453	63082
86487	52316
86521	10102
86703	64086
86704	38565
86707	32020
86726	46295
86730	73853
86734	31690
87812	38954
87815	34714
88353	38954
88356	34714
88543	3566
88700	61028
88955	71537
89184	51689
89560	59684
90104	51689
90673	59057
91068	33098
91350	52879
91686	70976
91713	16422
91714	18084
91718	40799
91719	34584
91792	29067
92008	58001
92189	58001
92200	29067
92244	29067
92386	27899
92389	31355
92393	35852
92396	50845
92401	27701
92409	67285
92410	67280
92411	67309
92412	67304
92413	2942
92421	28279
92422	60281
92423	40274
92451	16223
92456	18026
92458	454991
92459	17552
92464	3393
92478	2914
92494	35810
92495	25138
92496	30887
92505	16175
92519	49109
92572	17296
92674	47322
92681	29067
92682	52524
92683	33070
92684	29067
92685	27897
92686	17890
92687	72821
92688	32732
92689	29067
92690	32732
92691	17282
92693	16765
92694	16411
92695	29067
92696	29067
92697	43295
92698	64554
92699	29067
92700	28171
92701	28044
92702	18186
92712	68465
92713	41941
92714	27637
92715	35825
92716	35825
92743	29067
92744	29067
92745	29067
92746	29067
92747	29067
92748	29067
92749	17642
92750	52879
92751	17042
92752	28755
92753	28457
92754	52879
92758	52879
92861	3982
92862	71952
92900	65309
92901	61896
92902	65309
92903	18211
92961	18338
92962	18290
92964	51703
92965	29067
92966	15360
92967	17271
92972	58001
92984	18314
92985	35621
92986	29067
92987	64307
92988	29067
92989	52794
92990	17475
92991	18347
92992	29067
92993	58896
92994	16414
92995	28159
92996	28791
92998	16977
92999	15961
93000	138644
93001	15811
93002	29067
93009	28300
93010	21847
93011	21847
93012	18237
93013	29067
93015	24809
93042	73398
93073	29067
93074	29067
93075	29067
93076	29067
93077	29067
93078	29067
93079	29067
93097	16344
93100	29067
93101	29067
93205	29067
93206	29067
93344	60661
93926	75372
94606	3738
94838	66606
94919	3485
95342	51689
95409	51689
96274	50131
96275	28786
96279	52879
96466	29067
96523	3498
96559	28674
97007	76130
97307	48080
97320	67318
98795	52884
98801	52884
98803	52884
98842	61238
100152	28121
100281	29067
100282	74407
100283	17052
109767	28986
112774	3996
115181	17903
119875	16285
120262	4759
50000032	1751
50000092	17303
50000099	16977
50000100	17203
50000102	16958
50000105	32874
50000108	38108
50000109	16449
50000296	73358
50000298	48267
50000334	142290
50000407	28747
50000491	107736
50000500	33569
50000541	10112
50000662	8058
50000693	3092
50000766	49575
50000787	7465
50000788	7459
50001290	51072
50001493	126237
50001515	62208
50001565	58001
50001567	3092
50001728	2611
50001765	9674
50001775	64195
50001786	9122
50001839	45863
50001859	3223
50001884	3766
50001885	8871
50001886	45951
50001888	3647
50001915	10588
50001920	48556
50001946	74569
50001955	48538
50002173	48558
50002316	18243
50002338	9566
50002342	32470
50002343	32470
50002369	31746
50002371	18237
50002448	29067
50002449	114953
50002450	29067
50002662	65552
50002692	10110
50002861	7822
50003086	23359
50003151	50217
50003283	51689
50003359	10056
50003368	2814
50003599	17963
50003616	39867
50003624	116931
50003655	8107
50003659	3387
50003674	50729
50003677	28830
50004000	27953
50004058	9605
50004107	64610
50004108	18723
50004119	40152
50004152	43060
50004338	29067
50004339	29067
50004341	29067
50004441	48344
50004442	48339
50004548	223316
50004656	3385
50004704	101278
50004825	73297
50004826	37024
50004897	138644
50004918	63988
50004924	63988
50004925	63988
50005001	63965
50005120	64218
50005246	2679
50005267	189669
50005463	4460
50005534	64145
50005548	116225
50005628	9948
50005675	8247
50005835	10650
50005862	29067
50005894	9427
50005901	69534
50005908	3687
50006805	75390
50006811	2340
50007169	64131
50007260	8427
50007391	66964
50007468	52010
50007973	17237
50008059	5292
50008072	39460
50008075	39460
50008089	15732
50008223	29067
50008429	32630
50008513	34892
50008536	55503
50008541	52879
50008543	17847
50008544	52879
50008545	61595
50008548	17231
50008556	28488
50008558	17578
50008560	28063
50008562	52879
50008563	39931
50008564	52879
50008567	27417
50008691	29067
50008692	29067
50008693	29067
50008734	64098
50008789	8081
50008923	27656
50008935	63632
50008979	2569
50008984	119915
50009001	2979
50009073	10100
50009160	52939
50009166	52939
50009248	171741
50009353	16610
50009367	16841
50009369	15746
50009385	17148
50009647	27725
50009672	16680
50009685	40526
50009730	46964
50009834	9925
50009839	63930
50009859	5855
50009999	18089
50010101	4514
50010261	42471
50010318	17345
50010338	61014
50010588	1391
50010859	47499
50010868	9943
50010869	47781
50010912	15368
50011181	127780
50011780	8355
50011865	51723
50011977	4814
50012070	8273
50012239	175763
50012477	61084
50012490	9316
50012855	37931
50012899	9352
50012907	75918
50012913	75922
50012957	5441
50013055	18237
50013111	63581
50013337	29067
50013339	29067
50013340	29067
50013341	29067
50013342	29067
50013344	29067
50013444	2687
50013515	48565
50013712	52884
50013786	5623
50013811	109895
50013876	32470
50013889	15647
50014193	51689
50014210	59020
50014213	2089
50014260	28946
50014313	48339
50014341	125204
50014405	51137
50014406	31085
50014846	27882
50014872	4393
50014945	48295
50015127	51723
50015144	31317
50015154	51689
50015184	50520
50015214	8711
50015245	45081
50015616	27375
50015713	64055
50015950	3423
50016419	8925
50016479	60528
50016489	65035
50016490	2519
50016613	68552
50016695	72816
50016698	23503
50016702	73400
50016704	73400
50016706	73400
50016774	73364
50016777	73364
50016799	4909
50016817	17957
50016897	46632
50017041	16804
50017129	4784
50017225	15611
50017229	138644
50017478	2624
50017543	63617
50017654	8404
50017655	5123
50017657	31403
50017659	9468
50017660	8430
50017662	6456
50017664	3215
50017666	3183
50017667	3061
50017674	4636
50017687	247956
50017696	8461
50017697	4638
50017698	6532
50017699	116735
50017700	8357
50017701	64028
50017705	4717
50017706	4904
50017709	309594
50017712	28487
50017717	8459
50017721	4046
50017762	29067
50017763	29067
50017811	48349
50017832	73343
50017833	1883
50018018	29067
50018668	29067
50018670	64458
50018849	116962
50019058	33568
50019213	3756
50019298	32483
50019351	16714
50019443	8214
50019492	73287
50019624	4779
50019646	51368
50019693	4708
50019848	5862
50019955	29067
50020368	16734
50020390	73393
50020680	8888
50020681	5002
50020710	7640
50020712	2666
50020883	221278
50020888	222169
50021153	3011
50021186	16080
50021187	16080
50021218	180847
50021261	64307
50021347	61092
50021398	18088
50021437	8069
50021601	16344
50021602	43615
50021610	15968
50021627	73087
50021776	2453
50021812	2788
50021927	47780
50021954	9321
50021959	48947
50022173	51666
50022178	17224
50022186	32918
50022191	8249
50022231	29067
50022232	29067
50022233	29067
50022234	29067
50022235	29067
50022271	6128
50022309	48574
50022571	16576
50022721	2679
50022723	4469
50022735	29067
50022736	29067
50022737	29067
50022772	17941
50022775	7514
50022787	18208
50022788	49566
50022815	4031
50022889	63681
50023136	38322
50023171	670
50023575	30830
50024202	48294
50024204	73378
50024206	3210
50024210	16765
50024315	9207
50024447	60943
50024458	52449
50024514	73171
50024588	29067
50024589	30359
50024591	28812
50024598	29067
50024600	29067
50024607	29067
50024608	29067
50024656	66958
50024894	28915
50024968	58001
50024969	58001
50024970	58001
50025094	51102
50025405	15994
50025733	72844
50025735	15559
50025739	72847
50025741	72644
50025742	15628
50025749	72867
50025750	64017
50025753	72639
50025837	28876
50025845	64017
50026220	15354
50026259	30361
50026387	41037
50026436	39017
50026437	33135
50026440	52884
50026442	52884
50026449	18049
50026450	52884
50026452	52884
50026454	52884
50026456	52884
50026461	28986
50026462	52884
50026464	58001
50026465	58001
50026466	58001
50026467	58001
50026468	17434
50026471	133341
50026472	28262
50026473	29825
50026476	30963
50026479	63861
50026604	9342
50026636	48565
50026707	3181
50026768	29067
50026769	29067
50026770	29067
50026772	29067
50026792	29067
50026854	3082
50026868	28969
50026876	16092
50026879	73012
50027058	48565
50027062	28502
50027065	64318
50027073	28674
50027241	55340
50027323	46816
50027325	28770
50027326	28770
50027330	46816
50027331	28770
50027332	15944
50027333	46816
50027393	6807
50027473	61095
50027513	29067
50027514	29067
50027515	57738
50027516	29067
50027517	57738
50027518	29067
50027519	29067
50027520	29067
50027521	29067
50027522	29067
50027525	28209
50027536	141644
50027796	9337
50027816	3363
50027824	29067
50027825	29067
50027826	29067
50027827	29067
50027828	29067
50027829	29067
50027835	111762
50027854	50331
50027869	50331
50027882	51457
50027886	27999
50027940	140536
50027952	35859
50028058	75915
50028091	5138
50028094	9123
50028107	29067
50028108	17622
50028109	29067
50028110	29067
50028166	44241
50028197	41948
50028421	8021
50028545	73398
50028546	73398
50028547	73398
50028548	27404
50028565	15625
50028628	35322
50028638	35321
50028815	32363
50028817	17935
50028824	24574
50028829	32363
50028830	16486
50028832	16638
50028837	27265
50028842	24574
50028893	4657
50028962	42491
50029029	29067
50029030	39708
50029034	30895
50029035	38216
50029046	58001
50029050	28918
50029051	18357
50029196	69656
50029207	8062
50029209	65331
50029360	58001
50029361	58001
50029362	58001
50029364	58001
50029367	326268
50029593	73458
50029616	8983
50029764	4325
50029770	9332
50029799	28172
50030171	29067
50030173	29067
50030448	61049
50030618	33571
50030980	39579
50031299	6367
50031454	58001
50031459	26536
50031467	43572
50031472	16164
50031720	4681
50031942	584020
50032219	75261
50032238	42702
50032481	16652
50032505	16554
50032509	17431
50032675	50859
50032963	2972
50032964	2972
50033110	51141
50033111	9445
50033116	64080
50033369	2618
50033383	10124
50033437	48273
50034043	65173
50034220	75283
50034452	102484
50034562	72564
50034612	28497
50034620	61092
50034623	61092
50034712	73337
50034908	63058
50035000	59051
50035218	50305
50035403	18723
50035407	39162
50035415	28313
50035536	51689
50035612	9516
50035622	15553
50036212	22211
50036216	30838
50036222	22211
50036400	30660
50036691	75405
50036754	4975
50036913	48552
50037176	53290
50037187	53292
50037260	29067
50037261	29067
50037262	29067
50037263	29067
50037264	29067
50037265	29067
50037266	29067
50037267	29067
50037268	17126
50037269	29067
50037270	29067
50037429	53115
50038002	41033
50038069	74326
50038159	52909
50038166	32848
50038169	52909
50038175	52909
50038178	23503
50038180	18053
50038276	64137
50038691	189635
50039108	57670
50039109	29067
50039110	29067
50039111	57670
50039112	29067
50039113	57670
50039114	29067
50039115	29067
50039116	29067
50039121	15640
50039947	64149
50040065	3437
50040086	58001
50040514	29067
50040515	29067
50040516	29067
50040567	29067
50040568	29067
50040569	29067
50040570	29067
50040571	51723
50040573	51723
50040578	51723
50040929	53110
50040959	46647
50041234	18358
50041419	37495
50041457	2674
50041802	37510
50041959	64117
50042056	59540
50042058	104872
50042210	25858
50042874	30351
50042944	310312
50042949	3237
50042993	15413
50042994	48967
50043280	9434
50043603	64137
50043799	27897
50043802	68561
50043820	68561
50043821	74640
50044140	6121
50044311	48548
50044318	48266
50044444	64207
50044753	64041
50044767	46936
50044828	51723
50044849	46932
50044985	29067
50045000	100246
50045004	7731
50045036	58001
50045039	58001
50045924	17323
50045936	28814
50046139	73067
50046145	29067
50047000	48565
50047005	115239
50047014	72822
50047015	17362
50047019	28121
50047738	179557
50048128	48434
50048280	31174
50048392	3219
50048803	10119
50048891	64029
50049240	8228
50049243	64227
50049254	21848
50049259	44209
50049391	5262
50049395	75902
50049400	38747
50049572	36621
50049707	29007
50049708	471744
50049710	52909
50049719	52909
50049723	52909
50049792	72587
50049795	71406
50049796	5002
50049797	18243
50049799	350546
50049800	5002
50049949	3165
50050431	65553
50050521	41285
50050533	45910
50050852	51689
50050937	53490
50050950	65485
50050955	65484
50051190	64177
50051348	65439
50051350	34361
50051358	5070
50051435	1958
50051621	72634
50051792	58001
50051873	75170
50052024	50730
50052398	40139
50052414	64210
50052429	17964
50052549	64305
50052553	37024
50052865	35643
50053173	9421
50053596	75377
50053631	64164
50053711	7735
50054136	32315
50054139	73290
50054257	52882
50054258	52847
50054421	330772
50054541	51689
50054542	51689
50054543	51689
50054544	51689
50054545	51689
50054546	51689
50054547	51689
50054548	51689
50054549	51689
50054550	51689
50054551	51689
50054552	51689
50054553	51689
50054554	51689
50054555	51689
50054556	51689
50054557	51689
50054558	51689
50054559	51689
50054560	51689
50054561	51689
50054562	51689
50054563	51689
50054564	51689
50054565	51689
50054566	51689
50054567	51689
50054568	51689
50054569	51689
50054570	51689
50054571	51689
50054572	51689
50054573	51689
50054574	51689
50054575	51689
