0.896908,0.944183,0.942252
0.914424,0.950601,0.951742
0.906933,0.945177,0.944004
0.907882,0.950831,0.947989
0.907882,0.950542,0.947379
0.900707,0.943981,0.943602
0.893426,0.939214,0.939576
0.912947,0.950760,0.953517
0.903767,0.942865,0.942489
0.900812,0.943924,0.942923
0.904569,0.946208,0.945547
0.006383,0.003945,0.004244
