0.944814,0.969949,0.973065
0.949562,0.969414,0.972198
0.934156,0.965229,0.969973
0.918434,0.964130,0.966780
0.933734,0.967933,0.971155
0.941015,0.968253,0.971507
0.919489,0.965471,0.967853
0.910520,0.963735,0.964597
0.949562,0.972832,0.974005
0.924871,0.964767,0.967462
0.932616,0.967171,0.969860
0.002574,0.005386,0.003466
