0.915850,0.907112,0.951892
0.255661,0.334849,0.417326
0.616830,0.371899,0.640116
0.679621,0.297409,0.565527
0.369680,0.228332,0.407408
0.333387,0.252865,0.487621
0.253894,0.259991,0.483378
0.322627,0.223260,0.454317
0.523527,0.319724,0.575859
0.923559,0.923285,0.958827
0.519464,0.411873,0.594227
0.243205,0.255645,0.193274
