0.946924,0.970838,0.967285
0.941859,0.969929,0.965076
0.942070,0.969366,0.964982
0.941121,0.968797,0.961297
0.931202,0.968098,0.963679
0.943125,0.970614,0.966299
0.942281,0.967185,0.962580
0.939643,0.967117,0.957417
0.945869,0.970881,0.968182
0.934473,0.968327,0.963509
0.940857,0.969115,0.964030
0.002537,0.003403,0.006605
