0.921150,0.958598,0.920295
0.901076,0.946455,0.888221
0.896419,0.947518,0.882181
0.913120,0.949979,0.900752
0.904448,0.950212,0.894651
0.900112,0.944908,0.888335
0.893207,0.945529,0.879956
0.893207,0.948608,0.886215
0.908945,0.952214,0.904316
0.899149,0.949995,0.887740
0.903083,0.949402,0.883266
0.008551,0.003767,0.011579
