0.981703,0.981946,0.947147
0.982653,0.982018,0.949260
0.983012,0.981811,0.947628
0.984003,0.982932,0.949051
0.984151,0.982312,0.949010
0.982336,0.981726,0.946052
0.980563,0.981631,0.942640
0.982104,0.982183,0.947051
0.980120,0.981465,0.944806
0.983813,0.982796,0.950398
0.982446,0.982082,0.947304
0.001311,0.000459,0.002216
