0.934715,0.958730,0.959453
0.936089,0.958935,0.954778
0.932326,0.957290,0.958574
0.936388,0.957232,0.956300
0.935969,0.961015,0.957299
0.934118,0.957366,0.951611
0.936746,0.957656,0.955463
0.933461,0.958403,0.953764
0.938179,0.963769,0.963286
0.930892,0.959440,0.953251
0.934888,0.958984,0.956378
0.002106,0.001948,0.003249
