0.921180,0.969526,0.934000
0.918561,0.965066,0.921797
0.928345,0.972750,0.939329
0.917735,0.969398,0.928568
0.917735,0.966193,0.925566
0.922833,0.968227,0.926644
0.929172,0.971727,0.937741
0.914152,0.964014,0.919173
0.918561,0.969255,0.928773
0.916770,0.959610,0.910619
0.920504,0.967577,0.927221
0.004687,0.003724,0.008248
